,date,log_ret
1436,2011-08-05,0.009246163173553423
1437,2011-08-07,0.007094142654468116
1438,2011-08-08,0.016986412383387994
1439,2011-08-09,-0.019273648265600907
1440,2011-08-10,0.007110629810131386
1441,2011-08-11,-0.011006519907659384
1442,2011-08-12,0.00035653574966876267
1443,2011-08-14,-0.0044530715516547525
1444,2011-08-15,-0.001535734926890242
1445,2011-08-16,0.005173680757590227
1446,2011-08-17,-0.002219487750458604
1447,2011-08-18,0.018221548190963333
1448,2011-08-19,-0.008424151059217011
1449,2011-08-21,0.002696142741803964
1450,2011-08-22,-0.0016408137066762363
1451,2011-08-23,-0.009461781121013924
1452,2011-08-24,-0.0025600688154499007
1453,2011-08-25,-0.00531980924004688
1454,2011-08-26,-0.005929915665872143
1455,2011-08-28,-0.0008084153237229441
1456,2011-08-29,-0.00568378735357955
1457,2011-08-30,-0.006220301568122699
1458,2011-08-31,-0.00448191418307764
1459,2011-09-01,-0.006651514179808471
1460,2011-09-02,0.008287804700543244
1461,2011-09-04,0.0009975455957352275
1462,2011-09-05,0.0033463135043608205
1463,2011-09-06,-0.009452158010356593
1464,2011-09-07,-0.010215542032588232
1465,2011-09-08,0.005213679066322696
1466,2011-09-09,0.005793513731310929
1467,2011-09-11,0.004881171171084109
1468,2011-09-12,0.006534410545607439
1469,2011-09-13,-0.0029839171495768535
1470,2011-09-14,0.003967896611016708
1471,2011-09-15,-0.004517332798669782
1472,2011-09-16,-0.0032504583188487923
1473,2011-09-18,0.0019803674741142308
1474,2011-09-19,0.00807745131779547
1475,2011-09-20,-0.0032414095304482693
1476,2011-09-21,0.004903596467617066
1477,2011-09-22,0.0176069264050861
1478,2011-09-23,0.006309730452123463
1479,2011-09-25,-0.0024162490153613048
1480,2011-09-26,0.007489724037833101
1481,2011-09-27,-0.005295196787905354
1482,2011-09-28,0.013304579650044224
1483,2011-09-29,-0.0018522695591408067
1484,2011-09-30,0.00972358006446089
1485,2011-10-02,-0.0016388968432098916
1486,2011-10-03,0.007088737589050709
1487,2011-10-04,-0.0003146759326645432
1488,2011-10-05,-0.009455470410708378
1489,2011-10-06,-0.013635947701601037
1490,2011-10-07,0.005460381811294546
1491,2011-10-09,-0.0020748330287245764
1492,2011-10-10,-0.0123044376726969
1493,2011-10-11,-0.0013198376029266434
1494,2011-10-12,-0.010525163946744132
1495,2011-10-13,-0.001987879755426858
1496,2011-10-14,-0.012076373886319658
1497,2011-10-16,0.002468717782458052
1498,2011-10-17,0.008586364016073655
1499,2011-10-18,-0.008651595588177685
1500,2011-10-19,0.003867393746797676
1501,2011-10-20,0.0024273746958553
1502,2011-10-21,-0.0040402258242651645
1503,2011-10-23,0.0042606043576954855
1504,2011-10-24,-0.008977486527198875
1505,2011-10-25,0.00390948007197528
1506,2011-10-26,-0.00012377245427275252
1507,2011-10-27,-0.02142689845271245
1508,2011-10-28,0.0027052642830061036
1509,2011-10-30,0.0021814742547764943
1510,2011-10-31,0.009761447924606315
1511,2011-11-01,0.014184542610903572
1512,2011-11-02,0.0030991960446580813
1513,2011-11-03,-0.0077530805138582015
1514,2011-11-04,0.003748140047155457
1515,2011-11-06,-0.0020539010268784685
1516,2011-11-07,0.0053881636324092375
1517,2011-11-08,0.0006384440240209122
1518,2011-11-09,0.011747838283152068
1519,2011-11-10,8.282707940526768e-05
1520,2011-11-11,-0.005097065857235239
1521,2011-11-13,-0.0037017238906820182
1522,2011-11-14,0.0011690949197664113
1523,2011-11-15,0.000205413941909649
1524,2011-11-16,0.0028841736652189254
1525,2011-11-17,0.009535255926946262
1526,2011-11-18,0.00070341539577784
1527,2011-11-20,-0.00044987534142981733
1528,2011-11-21,0.00578224413241335
1529,2011-11-22,0.0009510224207041618
1530,2011-11-23,0.007338354651125811
1531,2011-11-24,-0.003436676882840828
1532,2011-11-25,-0.0034674054979260127
1533,2011-11-27,-0.008848440689879278
1534,2011-11-28,-0.00729541906020148
1535,2011-11-29,-0.00436439836429614
1536,2011-11-30,-0.016461543560905734
1537,2011-12-01,0.0017679086858065074
1538,2011-12-02,-0.005083815307794559
1539,2011-12-04,-0.0016981773266638855
1540,2011-12-05,0.0008265005390132307
1541,2011-12-06,-0.0017850467736263975
1542,2011-12-07,0.0032788849700103873
1543,2011-12-08,0.005738344058271727
1544,2011-12-09,-0.0022026584164085983
1545,2011-12-11,0.00043048626043923344
1546,2011-12-12,0.011450482039929155
1547,2011-12-13,-0.001038485323941185
1548,2011-12-14,0.00827144143786901
1549,2011-12-15,-0.0003008645076196248
1550,2011-12-16,-0.0031998796088403836
1551,2011-12-18,0.0005522130398389891
1552,2011-12-19,0.0037226809100701086
1553,2011-12-20,-0.005824001273422752
1554,2011-12-21,0.0007844953268317245
1555,2011-12-22,-0.005775928697000499
1556,2011-12-23,-0.007475554433403198
1557,2011-12-25,-0.0008080018684801793
1558,2011-12-26,0.0026431274583271214
1559,2011-12-27,0.0034139915811584043
1560,2011-12-28,-0.007518392303142829
1561,2011-12-29,-0.007693757150641967
1562,2011-12-30,0.002306472613801458
1563,2012-01-01,-0.005858710335204853
1564,2012-01-02,-0.0007529275365768529
1565,2012-01-03,-0.0032361095693492214
1566,2012-01-04,0.00040425863824977704
1567,2012-01-05,0.0016418625583352053
1568,2012-01-06,-0.002556648343516821
1569,2012-01-08,0.0021927581549429087
1570,2012-01-09,-0.0024514363110151316
1571,2012-01-10,-0.003488734936109794
1572,2012-01-11,-0.01060710810627108
1573,2012-01-12,-0.0013532029546400315
1574,2012-01-13,-0.0007076258774150745
1575,2012-01-15,0.003351732845709887
