,date,log_ret
1429,2011-08-05,-0.00850755569403816
1430,2011-08-07,-0.0023107819062113677
1431,2011-08-08,-0.007299255662884363
1432,2011-08-09,-0.006834254584684452
1433,2011-08-10,-0.0040788282520880514
1434,2011-08-11,0.0014437806140827902
1435,2011-08-12,-0.0034503220891473063
1436,2011-08-14,0.0025921091996892187
1437,2011-08-15,-0.000780833188643193
1438,2011-08-16,-0.0009768996589265555
1439,2011-08-17,-0.0015650271857303721
1440,2011-08-18,0.00018271276299408612
1441,2011-08-19,-0.0013188910170542911
1442,2011-08-21,0.004159690957210138
1443,2011-08-22,0.0009624765001312596
1444,2011-08-23,-0.0035553625042963333
1445,2011-08-24,0.004815585743558337
1446,2011-08-25,0.004986314185039475
1447,2011-08-26,-0.009762761240652118
1448,2011-08-28,0.001290718092137766
1449,2011-08-29,0.0024984722875034393
1450,2011-08-30,-0.0029285265721945564
1451,2011-08-31,0.000482169511468733
1452,2011-09-01,0.0016272337368725687
1453,2011-09-02,-0.0012104096696683442
1454,2011-09-04,0.0006899829079873854
1455,2011-09-05,0.001118582898262943
1456,2011-09-06,0.007782341984762908
1457,2011-09-07,-0.0022469017717483553
1458,2011-09-08,0.0027111483465969144
1459,2011-09-09,0.00011602797576415469
1460,2011-09-11,-0.0013803158857390585
1461,2011-09-12,-0.0036081280131670113
1462,2011-09-13,-0.003114216307668727
1463,2011-09-14,-0.002954481048030644
1464,2011-09-15,-2.606950129191432e-05
1465,2011-09-16,0.0006775862552874656
1466,2011-09-18,0.0024459114752950484
1467,2011-09-19,-0.0035928650060474965
1468,2011-09-20,-0.0037628903644533196
1469,2011-09-21,0.0030584261194928075
1470,2011-09-22,-0.004853394141339784
1471,2011-09-23,0.0041223140685682225
1472,2011-09-25,0.0010833742289841908
1473,2011-09-26,-0.0028872491266414
1474,2011-09-27,0.0034480540920736047
1475,2011-09-28,-0.0021405738121966777
1476,2011-09-29,0.0025186136151642557
1477,2011-09-30,0.003356974071815344
1478,2011-10-02,0.0027500341627639813
1479,2011-10-03,-0.007606972647101529
1480,2011-10-04,0.0027764217659100865
1481,2011-10-05,-0.0002603692050016093
1482,2011-10-06,-0.001667970154756837
1483,2011-10-07,0.000495469075916688
1484,2011-10-09,0.0010813558388367284
1485,2011-10-10,-0.0017724724107628376
1486,2011-10-11,0.0005216416179631977
1487,2011-10-12,0.005136652451119161
1488,2011-10-13,-0.0025585260231100193
1489,2011-10-14,0.00391953778883547
1490,2011-10-16,0.00022018016006697394
1491,2011-10-17,-0.0050243859308833905
1492,2011-10-18,-0.0007682142002636283
1493,2011-10-19,0.0007942450207565344
1494,2011-10-20,0.0005464907622938497
1495,2011-10-21,-0.008163310639161203
1496,2011-10-23,0.0021223364138842626
1497,2011-10-24,-0.0027782892088046296
1498,2011-10-25,-0.0010766949135581072
1499,2011-10-26,0.0006960450477677682
1500,2011-10-27,-0.0027344331918373044
1501,2011-10-28,-0.002187665606282252
1502,2011-10-30,-0.0004354682341958238
1503,2011-10-31,0.03329465900245765
1504,2011-11-01,-0.00028090605154229564
1505,2011-11-02,-0.0021221116575018684
1506,2011-11-03,-0.001049936075964375
1507,2011-11-04,0.002162688718458483
1508,2011-11-06,-0.000997582862916957
1509,2011-11-07,-0.0009601536983430137
1510,2011-11-08,-0.004763167069112839
1511,2011-11-09,0.0008104405766768963
1512,2011-11-10,-0.001389729097861725
1513,2011-11-11,-0.006899965353293069
1514,2011-11-13,0.0005962565635249106
1515,2011-11-14,-0.0010501683179056087
1516,2011-11-15,-0.00010378019364321034
1517,2011-11-16,-0.00018164125901432016
1518,2011-11-17,-0.0012983979595500017
1519,2011-11-18,-0.0017685310201214222
1520,2011-11-20,0.0002212374993577626
1521,2011-11-21,0.0011184519711413543
1522,2011-11-22,0.0005197843012227921
1523,2011-11-23,0.0039156754644107394
1524,2011-11-24,-0.0012689699739816263
1525,2011-11-25,0.006908022022289906
1526,2011-11-27,-0.0004504707495431859
1527,2011-11-28,0.005213026366068796
1528,2011-11-29,-0.001486665146231303
1529,2011-11-30,-0.005143448955691632
1530,2011-12-01,0.0024850171481487493
1531,2011-12-02,0.0026071280508146444
1532,2011-12-04,0.0015635816888641685
1533,2011-12-05,-0.003630745981268113
1534,2011-12-06,-0.0007071545041492655
1535,2011-12-07,-0.0009393598889229082
1536,2011-12-08,6.436787530361698e-05
1537,2011-12-09,-0.0011463681354353383
1538,2011-12-11,0.00032214627007753904
1539,2011-12-12,0.004255462340569061
1540,2011-12-13,0.00021807033496124006
1541,2011-12-14,0.0019988987089520904
1542,2011-12-15,-0.0034750084657941827
1543,2011-12-16,-0.0011438781282091526
1544,2011-12-18,0.0007455971549932272
1545,2011-12-19,0.0025026804563914595
1546,2011-12-20,-0.0020530199424975137
1547,2011-12-21,0.002898664284152197
1548,2011-12-22,0.0010752413928596383
1549,2011-12-23,-0.001203323365497333
1550,2011-12-25,0.00014088926767286125
1551,2011-12-26,-0.0009866419738786547
1552,2011-12-27,-0.0016422893093297475
1553,2011-12-28,0.0008343120939358073
1554,2011-12-29,-0.0035216734767251623
1555,2011-12-30,-0.010080639212891818
1556,2012-01-01,0.0018581207147088108
1557,2012-01-02,-0.0011430502498015471
1558,2012-01-03,-0.00274605671179895
1559,2012-01-04,-0.0001564006989083211
1560,2012-01-05,0.0058224327514331264
1561,2012-01-06,-0.002283342974402025
1562,2012-01-08,-0.0007016176471799085
1563,2012-01-09,-0.0008451931769437593
1564,2012-01-10,-0.0001951460674503025
1565,2012-01-11,0.00015611990040031998
