,underlying_symbol,quote_datetime,expiration,strike,option_type,close,bid,ask,active_underlying_price,mid_price,years_to_maturity,Option,Stock
225,MSFT,01/12/2020 13:15,17/09/2021,190,C,0,36.35,36.65,215.66,36.5,0.793976728,36.55,215.801
226,MSFT,01/12/2020 13:16,17/09/2021,190,C,0,36.35,36.7,215.771,36.525,0.793976728,36.54,215.7772
227,MSFT,01/12/2020 13:17,17/09/2021,190,C,0,36.35,36.7,215.73,36.525,0.793976728,36.525,215.7302
228,MSFT,01/12/2020 13:18,17/09/2021,190,C,0,36.35,36.7,215.69,36.525,0.793976728,36.52,215.7082
229,MSFT,01/12/2020 13:19,17/09/2021,190,C,0,36.35,36.7,215.73,36.525,0.793976728,36.52,215.7162
230,MSFT,01/12/2020 13:20,17/09/2021,190,C,0,36.35,36.7,215.79,36.525,0.793976728,36.525,215.7422
231,MSFT,01/12/2020 13:21,17/09/2021,190,C,0,36.35,36.75,215.792,36.55,0.793976728,36.53,215.7464
232,MSFT,01/12/2020 13:22,17/09/2021,190,C,0,36.35,37.1,215.92,36.725,0.793976728,36.57,215.7844
233,MSFT,01/12/2020 13:23,17/09/2021,190,C,0,36.4,37,216.105,36.7,0.793976728,36.605,215.8674
234,MSFT,01/12/2020 13:24,17/09/2021,190,C,0,36.4,37,215.94,36.7,0.793976728,36.64,215.9094
235,MSFT,01/12/2020 13:25,17/09/2021,190,C,0,36.4,37,215.89,36.7,0.793976728,36.675,215.9294
236,MSFT,01/12/2020 13:26,17/09/2021,190,C,0,36.4,37,215.92,36.7,0.793976728,36.705,215.955
237,MSFT,01/12/2020 13:27,17/09/2021,190,C,0,36.45,36.95,215.85,36.7,0.793976728,36.7,215.941
238,MSFT,01/12/2020 13:28,17/09/2021,190,C,0,36.45,36.9,215.925,36.675,0.793976728,36.695,215.905
239,MSFT,01/12/2020 13:29,17/09/2021,190,C,0,36.45,36.85,215.941,36.65,0.793976728,36.685,215.9052
240,MSFT,01/12/2020 13:30,17/09/2021,190,C,0,36.5,37.15,216.1,36.825,0.793976728,36.71,215.9472
241,MSFT,01/12/2020 13:31,17/09/2021,190,C,0,36.55,37.1,216.06,36.825,0.793976728,36.735,215.9752
242,MSFT,01/12/2020 13:32,17/09/2021,190,C,0,36.55,37.05,216.14,36.8,0.793976728,36.755,216.0332
243,MSFT,01/12/2020 13:33,17/09/2021,190,C,0,36.6,36.95,216.11,36.775,0.793976728,36.775,216.0702
244,MSFT,01/12/2020 13:34,17/09/2021,190,C,0,36.6,36.95,216.05,36.775,0.793976728,36.8,216.092
245,MSFT,01/12/2020 13:35,17/09/2021,190,C,0,36.6,36.95,216.1,36.775,0.793976728,36.79,216.092
246,MSFT,01/12/2020 13:36,17/09/2021,190,C,0,36.6,36.95,216.11,36.775,0.793976728,36.78,216.102
247,MSFT,01/12/2020 13:37,17/09/2021,190,C,0,36.6,36.95,216.07,36.775,0.793976728,36.775,216.088
248,MSFT,01/12/2020 13:38,17/09/2021,190,C,0,36.6,36.95,216.155,36.775,0.793976728,36.775,216.097
249,MSFT,01/12/2020 13:39,17/09/2021,190,C,0,36.6,37.05,216.13,36.825,0.793976728,36.785,216.113
250,MSFT,01/12/2020 13:40,17/09/2021,190,C,0,36.6,37,216.178,36.8,0.793976728,36.79,216.1286
251,MSFT,01/12/2020 13:41,17/09/2021,190,C,0,36.6,37.1,216.24,36.85,0.793976728,36.805,216.1546
252,MSFT,01/12/2020 13:42,17/09/2021,190,C,0,36.6,37.1,216.157,36.85,0.793976728,36.82,216.172
253,MSFT,01/12/2020 13:43,17/09/2021,190,C,0,36.6,37.05,216.09,36.825,0.793976728,36.83,216.159
254,MSFT,01/12/2020 13:44,17/09/2021,190,C,0,36.6,37.05,216.12,36.825,0.793976728,36.83,216.157
255,MSFT,01/12/2020 13:45,17/09/2021,190,C,0,36.65,37.05,216.27,36.85,0.793976728,36.84,216.1754
256,MSFT,01/12/2020 13:46,17/09/2021,190,C,0,36.7,37.1,216.25,36.9,0.793976728,36.85,216.1774
257,MSFT,01/12/2020 13:47,17/09/2021,190,C,0,36.7,37.05,216.205,36.875,0.793976728,36.855,216.187
258,MSFT,01/12/2020 13:48,17/09/2021,190,C,0,36.7,37.15,216.397,36.925,0.793976728,36.875,216.2484
259,MSFT,01/12/2020 13:49,17/09/2021,190,C,0,36.75,37.2,216.44,36.975,0.793976728,36.905,216.3124
260,MSFT,01/12/2020 13:50,17/09/2021,190,C,0,36.75,37.2,216.54,36.975,0.793976728,36.93,216.3664
261,MSFT,01/12/2020 13:51,17/09/2021,190,C,0,36.8,37.3,216.53,37.05,0.793976728,36.96,216.4224
262,MSFT,01/12/2020 13:52,17/09/2021,190,C,0,36.85,37.6,216.63,37.225,0.793976728,37.03,216.5074
263,MSFT,01/12/2020 13:53,17/09/2021,190,C,0,36.95,37.5,216.57,37.225,0.793976728,37.09,216.542
264,MSFT,01/12/2020 13:54,17/09/2021,190,C,0,36.95,37.5,216.75,37.225,0.793976728,37.14,216.604
265,MSFT,01/12/2020 13:55,17/09/2021,190,C,0,37,37.5,216.88,37.25,0.793976728,37.195,216.672
266,MSFT,01/12/2020 13:56,17/09/2021,190,C,0,37.05,37.55,216.925,37.3,0.793976728,37.245,216.751
267,MSFT,01/12/2020 13:57,17/09/2021,190,C,0,37.05,37.6,216.9,37.325,0.793976728,37.265,216.805
268,MSFT,01/12/2020 13:58,17/09/2021,190,C,0,37.1,37.6,216.73,37.35,0.793976728,37.29,216.837
269,MSFT,01/12/2020 13:59,17/09/2021,190,C,0,37,37.5,216.72,37.25,0.793976728,37.295,216.831
270,MSFT,01/12/2020 14:00,17/09/2021,190,C,0,37,37.5,216.685,37.25,0.793976728,37.295,216.792
271,MSFT,01/12/2020 14:01,17/09/2021,190,C,0,37,37.55,216.76,37.275,0.793976728,37.29,216.759
272,MSFT,01/12/2020 14:02,17/09/2021,190,C,0,37.05,37.5,216.831,37.275,0.793976728,37.28,216.7452
273,MSFT,01/12/2020 14:03,17/09/2021,190,C,0,37.05,37.75,216.84,37.4,0.793976728,37.29,216.7672
274,MSFT,01/12/2020 14:04,17/09/2021,190,C,0,37.05,37.7,216.66,37.375,0.793976728,37.315,216.7552
275,MSFT,01/12/2020 14:05,17/09/2021,190,C,0,37.05,37.6,216.765,37.325,0.793976728,37.33,216.7712
276,MSFT,01/12/2020 14:06,17/09/2021,190,C,0,37.1,37.55,216.807,37.325,0.793976728,37.34,216.7806
277,MSFT,01/12/2020 14:07,17/09/2021,190,C,0,37.1,37.55,216.795,37.325,0.793976728,37.35,216.7734
278,MSFT,01/12/2020 14:08,17/09/2021,190,C,0,37.05,37.45,216.68,37.25,0.793976728,37.32,216.7414
279,MSFT,01/12/2020 14:09,17/09/2021,190,C,0,37.05,37.45,216.755,37.25,0.793976728,37.295,216.7604
280,MSFT,01/12/2020 14:10,17/09/2021,190,C,0,37.05,37.5,216.77,37.275,0.793976728,37.285,216.7614
281,MSFT,01/12/2020 14:11,17/09/2021,190,C,0,37.1,37.65,216.985,37.375,0.793976728,37.295,216.797
282,MSFT,01/12/2020 14:12,17/09/2021,190,C,0,37.15,37.75,217.086,37.45,0.793976728,37.32,216.8552
283,MSFT,01/12/2020 14:13,17/09/2021,190,C,0,37.3,37.9,217.241,37.6,0.793976728,37.39,216.9674
284,MSFT,01/12/2020 14:14,17/09/2021,190,C,0,37.3,37.9,217.17,37.6,0.793976728,37.46,217.0504
285,MSFT,01/12/2020 14:15,17/09/2021,190,C,0,37.3,37.9,217.19,37.6,0.793976728,37.525,217.1344
286,MSFT,01/12/2020 14:16,17/09/2021,190,C,0,37.3,37.9,217.09,37.6,0.793976728,37.57,217.1554
287,MSFT,01/12/2020 14:17,17/09/2021,190,C,0,37.35,37.8,217.04,37.575,0.793976728,37.595,217.1462
288,MSFT,01/12/2020 14:18,17/09/2021,190,C,0,37.25,37.75,216.91,37.5,0.793976728,37.575,217.08
289,MSFT,01/12/2020 14:19,17/09/2021,190,C,0,37.3,37.7,217.02,37.5,0.793976728,37.555,217.05
290,MSFT,01/12/2020 14:20,17/09/2021,190,C,0,37.3,37.65,216.98,37.475,0.793976728,37.53,217.008
291,MSFT,01/12/2020 14:21,17/09/2021,190,C,0,37.3,37.65,216.98,37.475,0.793976728,37.505,216.986
292,MSFT,01/12/2020 14:22,17/09/2021,190,C,0,37.3,37.6,216.9,37.45,0.793976728,37.48,216.958
293,MSFT,01/12/2020 14:23,17/09/2021,190,C,0,37.3,37.6,217.014,37.45,0.793976728,37.47,216.9788
294,MSFT,01/12/2020 14:24,17/09/2021,190,C,0,37.3,37.65,216.94,37.475,0.793976728,37.465,216.9628
295,MSFT,01/12/2020 14:25,17/09/2021,190,C,0,37.2,37.5,216.84,37.35,0.793976728,37.44,216.9348
296,MSFT,01/12/2020 14:26,17/09/2021,190,C,0,37.2,37.55,216.9,37.375,0.793976728,37.42,216.9188
297,MSFT,01/12/2020 14:27,17/09/2021,190,C,0,37.2,37.6,216.945,37.4,0.793976728,37.41,216.9278
298,MSFT,01/12/2020 14:28,17/09/2021,190,C,0,37.2,37.6,216.895,37.4,0.793976728,37.4,216.904
299,MSFT,01/12/2020 14:29,17/09/2021,190,C,0,37.2,37.6,216.9,37.4,0.793976728,37.385,216.896
300,MSFT,01/12/2020 14:30,17/09/2021,190,C,0,37.2,37.6,216.88,37.4,0.793976728,37.395,216.904
301,MSFT,01/12/2020 14:31,17/09/2021,190,C,0,36.9,37.5,216.78,37.2,0.793976728,37.36,216.88
302,MSFT,01/12/2020 14:32,17/09/2021,190,C,0,36.95,37.5,216.828,37.225,0.793976728,37.325,216.8566
303,MSFT,01/12/2020 14:33,17/09/2021,190,C,0,36.95,37.5,216.84,37.225,0.793976728,37.29,216.8456
304,MSFT,01/12/2020 14:34,17/09/2021,190,C,0,37.1,37.5,216.84,37.3,0.793976728,37.27,216.8336
305,MSFT,01/12/2020 14:35,17/09/2021,190,C,0,37.1,37.5,216.81,37.3,0.793976728,37.25,216.8196
306,MSFT,01/12/2020 14:36,17/09/2021,190,C,0,37.1,37.55,216.89,37.325,0.793976728,37.275,216.8416
307,MSFT,01/12/2020 14:37,17/09/2021,190,C,0,37.15,37.6,216.98,37.375,0.793976728,37.305,216.872
308,MSFT,01/12/2020 14:38,17/09/2021,190,C,0,37.2,37.6,216.94,37.4,0.793976728,37.34,216.892
309,MSFT,01/12/2020 14:39,17/09/2021,190,C,0,37.2,37.55,216.847,37.375,0.793976728,37.355,216.8934
310,MSFT,01/12/2020 14:40,17/09/2021,190,C,0,37.2,37.55,216.885,37.375,0.793976728,37.37,216.9084
311,MSFT,01/12/2020 14:41,17/09/2021,190,C,0,37.2,37.55,216.84,37.375,0.793976728,37.38,216.8984
312,MSFT,01/12/2020 14:42,17/09/2021,190,C,0,37.2,37.55,216.875,37.375,0.793976728,37.38,216.8774
313,MSFT,01/12/2020 14:43,17/09/2021,190,C,0,37.2,37.55,216.87,37.375,0.793976728,37.375,216.8634
314,MSFT,01/12/2020 14:44,17/09/2021,190,C,0,37.2,37.6,216.9,37.4,0.793976728,37.38,216.874
315,MSFT,01/12/2020 14:45,17/09/2021,190,C,0,37.2,37.55,216.845,37.375,0.793976728,37.38,216.866
316,MSFT,01/12/2020 14:46,17/09/2021,190,C,0,37.2,37.55,216.84,37.375,0.793976728,37.38,216.866
317,MSFT,01/12/2020 14:47,17/09/2021,190,C,0,37.2,37.45,216.75,37.325,0.793976728,37.37,216.841
318,MSFT,01/12/2020 14:48,17/09/2021,190,C,0,37.15,37.45,216.81,37.3,0.793976728,37.355,216.829
319,MSFT,01/12/2020 14:49,17/09/2021,190,C,0,37.15,37.45,216.8,37.3,0.793976728,37.335,216.809
320,MSFT,01/12/2020 14:50,17/09/2021,190,C,0,37.15,37.4,216.76,37.275,0.793976728,37.315,216.792
321,MSFT,01/12/2020 14:51,17/09/2021,190,C,0,37.05,37.35,216.625,37.2,0.793976728,37.28,216.749
322,MSFT,01/12/2020 14:52,17/09/2021,190,C,0,37.05,37.35,216.645,37.2,0.793976728,37.255,216.728
323,MSFT,01/12/2020 14:53,17/09/2021,190,C,0,37.05,37.3,216.56,37.175,0.793976728,37.23,216.678
324,MSFT,01/12/2020 14:54,17/09/2021,190,C,0,37.05,37.3,216.6,37.175,0.793976728,37.205,216.638
325,MSFT,01/12/2020 14:55,17/09/2021,190,C,0,36.95,37.3,216.62,37.125,0.793976728,37.175,216.61
326,MSFT,01/12/2020 14:56,17/09/2021,190,C,0,36.95,37.25,216.52,37.1,0.793976728,37.155,216.589
327,MSFT,01/12/2020 14:57,17/09/2021,190,C,0,36.95,37.35,216.68,37.15,0.793976728,37.145,216.596
328,MSFT,01/12/2020 14:58,17/09/2021,190,C,0,36.95,37.35,216.6,37.15,0.793976728,37.14,216.604
329,MSFT,01/12/2020 14:59,17/09/2021,190,C,0,37.05,37.4,216.743,37.225,0.793976728,37.15,216.6326
330,MSFT,01/12/2020 15:00,17/09/2021,190,C,0,37.05,37.45,216.82,37.25,0.793976728,37.175,216.6726
331,MSFT,01/12/2020 15:01,17/09/2021,190,C,0,37.05,37.4,216.66,37.225,0.793976728,37.2,216.7006
332,MSFT,01/12/2020 15:02,17/09/2021,190,C,0,37.05,37.35,216.635,37.2,0.793976728,37.21,216.6916
333,MSFT,01/12/2020 15:03,17/09/2021,190,C,0,37.05,37.3,216.629,37.175,0.793976728,37.215,216.6974
334,MSFT,01/12/2020 15:04,17/09/2021,190,C,0,37.05,37.3,216.644,37.175,0.793976728,37.205,216.6776
335,MSFT,01/12/2020 15:05,17/09/2021,190,C,0,37.05,37.3,216.6,37.175,0.793976728,37.19,216.6336
336,MSFT,01/12/2020 15:06,17/09/2021,190,C,0,37,37.3,216.535,37.15,0.793976728,37.175,216.6086
337,MSFT,01/12/2020 15:07,17/09/2021,190,C,0,36.75,37.15,216.42,36.95,0.793976728,37.125,216.5656
338,MSFT,01/12/2020 15:08,17/09/2021,190,C,0,36.75,37,216.265,36.875,0.793976728,37.065,216.4928
339,MSFT,01/12/2020 15:09,17/09/2021,190,C,0,36.5,36.9,216.09,36.7,0.793976728,36.97,216.382
340,MSFT,01/12/2020 15:10,17/09/2021,190,C,0,36.5,36.85,215.985,36.675,0.793976728,36.87,216.259
341,MSFT,01/12/2020 15:11,17/09/2021,190,C,0,36.55,37.05,216.154,36.8,0.793976728,36.8,216.1828
342,MSFT,01/12/2020 15:12,17/09/2021,190,C,0,36.6,37.15,216.38,36.875,0.793976728,36.785,216.1748
343,MSFT,01/12/2020 15:13,17/09/2021,190,C,0,36.65,37.15,216.446,36.9,0.793976728,36.79,216.211
344,MSFT,01/12/2020 15:14,17/09/2021,190,C,0,36.65,37.15,216.401,36.9,0.793976728,36.83,216.2732
345,MSFT,01/12/2020 15:15,17/09/2021,190,C,0,36.75,37.1,216.29,36.925,0.793976728,36.88,216.3342
346,MSFT,01/12/2020 15:16,17/09/2021,190,C,0,36.75,37,216.16,36.875,0.793976728,36.895,216.3354
347,MSFT,01/12/2020 15:17,17/09/2021,190,C,0,36.6,36.95,216.165,36.775,0.793976728,36.875,216.2924
348,MSFT,01/12/2020 15:18,17/09/2021,190,C,0,36.65,37,216.24,36.825,0.793976728,36.86,216.2512
349,MSFT,01/12/2020 15:19,17/09/2021,190,C,0,36.65,36.9,216.1,36.775,0.793976728,36.835,216.191
350,MSFT,01/12/2020 15:20,17/09/2021,190,C,0,36.25,36.7,215.79,36.475,0.793976728,36.745,216.091
351,MSFT,01/12/2020 15:21,17/09/2021,190,C,0,36.35,36.85,216.01,36.6,0.793976728,36.69,216.061
352,MSFT,01/12/2020 15:22,17/09/2021,190,C,0,36.4,36.9,216.06,36.65,0.793976728,36.665,216.04
353,MSFT,01/12/2020 15:23,17/09/2021,190,C,0,36.45,36.9,215.95,36.675,0.793976728,36.635,215.982
354,MSFT,01/12/2020 15:24,17/09/2021,190,C,0,36.45,36.9,216.11,36.675,0.793976728,36.615,215.984
355,MSFT,01/12/2020 15:25,17/09/2021,190,C,0,36.5,37,216.174,36.75,0.793976728,36.67,216.0608
356,MSFT,01/12/2020 15:26,17/09/2021,190,C,0,36.55,37.15,216.289,36.85,0.793976728,36.72,216.1166
357,MSFT,01/12/2020 15:27,17/09/2021,190,C,0,36.6,36.95,216.05,36.775,0.793976728,36.745,216.1146
358,MSFT,01/12/2020 15:28,17/09/2021,190,C,0,36.6,36.9,216.105,36.75,0.793976728,36.76,216.1456
359,MSFT,01/12/2020 15:29,17/09/2021,190,C,0,36.65,37,216.187,36.825,0.793976728,36.79,216.161
360,MSFT,01/12/2020 15:30,17/09/2021,190,C,0,36.65,37,216.17,36.825,0.793976728,36.805,216.1602
361,MSFT,01/12/2020 15:31,17/09/2021,190,C,0,36.65,36.95,216.12,36.8,0.793976728,36.795,216.1264
362,MSFT,01/12/2020 15:32,17/09/2021,190,C,0,36.45,36.9,216.065,36.675,0.793976728,36.775,216.1294
363,MSFT,01/12/2020 15:33,17/09/2021,190,C,0,36.6,36.9,216.12,36.75,0.793976728,36.775,216.1324
364,MSFT,01/12/2020 15:34,17/09/2021,190,C,0,36.6,36.85,216.05,36.725,0.793976728,36.755,216.105
365,MSFT,01/12/2020 15:35,17/09/2021,190,C,0,36.6,36.9,216.1,36.75,0.793976728,36.74,216.091
366,MSFT,01/12/2020 15:36,17/09/2021,190,C,0,36.6,37,216.23,36.8,0.793976728,36.74,216.113
367,MSFT,01/12/2020 15:37,17/09/2021,190,C,0,36.6,37,216.15,36.8,0.793976728,36.765,216.13
368,MSFT,01/12/2020 15:38,17/09/2021,190,C,0,36.65,37,216.24,36.825,0.793976728,36.78,216.154
369,MSFT,01/12/2020 15:39,17/09/2021,190,C,0,36.65,37.15,216.358,36.9,0.793976728,36.815,216.2156
370,MSFT,01/12/2020 15:40,17/09/2021,190,C,0,36.7,37.1,216.309,36.9,0.793976728,36.845,216.2574
371,MSFT,01/12/2020 15:41,17/09/2021,190,C,0,36.65,36.95,216.12,36.8,0.793976728,36.845,216.2354
372,MSFT,01/12/2020 15:42,17/09/2021,190,C,0,36.55,36.95,216.02,36.75,0.793976728,36.835,216.2094
373,MSFT,01/12/2020 15:43,17/09/2021,190,C,0,36.55,36.85,215.94,36.7,0.793976728,36.81,216.1494
374,MSFT,01/12/2020 15:44,17/09/2021,190,C,0,36.45,36.8,215.94,36.625,0.793976728,36.755,216.0658
375,MSFT,01/12/2020 15:45,17/09/2021,190,C,0,36.5,36.8,215.95,36.65,0.793976728,36.705,215.994
376,MSFT,01/12/2020 15:46,17/09/2021,190,C,0,36.5,36.85,215.93,36.675,0.793976728,36.68,215.956
377,MSFT,01/12/2020 15:47,17/09/2021,190,C,0,36.45,36.75,215.79,36.6,0.793976728,36.65,215.91
378,MSFT,01/12/2020 15:48,17/09/2021,190,C,0,36.45,36.75,215.875,36.6,0.793976728,36.63,215.897
379,MSFT,01/12/2020 15:49,17/09/2021,190,C,0,36.45,36.75,215.89,36.6,0.793976728,36.625,215.887
380,MSFT,01/12/2020 15:50,17/09/2021,190,C,0,35.25,38.75,215.867,37,0.793976728,36.695,215.8704
381,MSFT,01/12/2020 15:51,17/09/2021,190,C,0,34.85,37.9,215.85,36.375,0.793976728,36.635,215.8544
382,MSFT,01/12/2020 15:52,17/09/2021,190,C,0,36.2,36.8,215.75,36.5,0.793976728,36.615,215.8464
383,MSFT,01/12/2020 15:53,17/09/2021,190,C,0,36.35,36.9,216.06,36.625,0.793976728,36.62,215.8834
384,MSFT,01/12/2020 15:54,17/09/2021,190,C,0,36.35,36.85,215.98,36.6,0.793976728,36.62,215.9014
385,MSFT,01/12/2020 15:55,17/09/2021,190,C,0,36.65,37.25,216.35,36.95,0.793976728,36.61,215.998
386,MSFT,01/12/2020 15:56,17/09/2021,190,C,0,36.7,37.15,216.33,36.925,0.793976728,36.72,216.094
387,MSFT,01/12/2020 15:57,17/09/2021,190,C,0,36.7,37.15,216.265,36.925,0.793976728,36.805,216.197
388,MSFT,01/12/2020 15:58,17/09/2021,190,C,0,36.6,37,216.07,36.8,0.793976728,36.84,216.199
389,MSFT,01/12/2020 15:59,17/09/2021,190,C,0,36.6,37,216.12,36.8,0.793976728,36.88,216.227
390,MSFT,01/12/2020 16:00,17/09/2021,190,C,0,36.5,37.5,216.21,37,0.793976728,36.89,216.199
