,underlying_symbol,quote_datetime,expiration,strike,option_type,close,bid,ask,active_underlying_price,mid_price,years_to_maturity,Option,Stock
22,MSFT,01/12/2020 09:52,16/07/2021,315,P,0,101.9,102.7,213.87,102.3,0.621492129,102.26,213.94
23,MSFT,01/12/2020 09:53,16/07/2021,315,P,0,101.55,102.6,214.268,102.075,0.621492129,102.24,213.9856
24,MSFT,01/12/2020 09:54,16/07/2021,315,P,0,101.4,102.6,214.3,102,0.621492129,102.19,214.0336
25,MSFT,01/12/2020 09:55,16/07/2021,315,P,0,101.6,102.6,213.99,102.1,0.621492129,102.145,214.0486
26,MSFT,01/12/2020 09:56,16/07/2021,315,P,0,101.95,103.05,213.79,102.5,0.621492129,102.195,214.0436
27,MSFT,01/12/2020 09:57,16/07/2021,315,P,0,101.95,103.05,213.76,102.5,0.621492129,102.235,214.0216
28,MSFT,01/12/2020 09:58,16/07/2021,315,P,0,102,103.7,213.57,102.85,0.621492129,102.39,213.882
29,MSFT,01/12/2020 09:59,16/07/2021,315,P,0,100.7,103.6,213.86,102.15,0.621492129,102.42,213.794
30,MSFT,01/12/2020 10:00,16/07/2021,315,P,0,100.3,104.5,213.72,102.4,0.621492129,102.48,213.74
31,MSFT,01/12/2020 10:01,16/07/2021,315,P,0,100.95,104.55,213.72,102.75,0.621492129,102.53,213.726
32,MSFT,01/12/2020 10:02,16/07/2021,315,P,0,100.95,104.3,213.68,102.625,0.621492129,102.555,213.71
33,MSFT,01/12/2020 10:03,16/07/2021,315,P,0,100.95,104.3,213.685,102.625,0.621492129,102.51,213.733
34,MSFT,01/12/2020 10:04,16/07/2021,315,P,0,101,104.25,213.88,102.625,0.621492129,102.605,213.737
35,MSFT,01/12/2020 10:05,16/07/2021,315,P,0,101.2,104.05,213.79,102.625,0.621492129,102.65,213.751
36,MSFT,01/12/2020 10:06,16/07/2021,315,P,0,101.25,104.05,213.65,102.65,0.621492129,102.63,213.737
37,MSFT,01/12/2020 10:07,16/07/2021,315,P,0,101.3,104,213.77,102.65,0.621492129,102.635,213.755
38,MSFT,01/12/2020 10:08,16/07/2021,315,P,0,102.05,103.05,213.74,102.55,0.621492129,102.62,213.766
39,MSFT,01/12/2020 10:09,16/07/2021,315,P,0,102.05,102.85,213.937,102.45,0.621492129,102.585,213.7774
40,MSFT,01/12/2020 10:10,16/07/2021,315,P,0,101.7,102.6,214.06,102.15,0.621492129,102.49,213.8314
41,MSFT,01/12/2020 10:11,16/07/2021,315,P,0,101.75,102.6,214.015,102.175,0.621492129,102.395,213.9044
42,MSFT,01/12/2020 10:12,16/07/2021,315,P,0,101.8,102.6,214.13,102.2,0.621492129,102.305,213.9764
43,MSFT,01/12/2020 10:13,16/07/2021,315,P,0,101.9,102.6,213.854,102.25,0.621492129,102.245,213.9992
44,MSFT,01/12/2020 10:14,16/07/2021,315,P,0,102.05,102.6,213.899,102.325,0.621492129,102.22,213.9916
45,MSFT,01/12/2020 10:15,16/07/2021,315,P,0,102,102.95,213.8,102.475,0.621492129,102.285,213.9396
46,MSFT,01/12/2020 10:16,16/07/2021,315,P,0,102.05,102.85,213.74,102.45,0.621492129,102.34,213.8846
47,MSFT,01/12/2020 10:17,16/07/2021,315,P,0,101.85,102.75,214.05,102.3,0.621492129,102.36,213.8686
48,MSFT,01/12/2020 10:18,16/07/2021,315,P,0,101.9,102.6,213.901,102.25,0.621492129,102.36,213.878
49,MSFT,01/12/2020 10:19,16/07/2021,315,P,0,101.9,102.75,214.02,102.325,0.621492129,102.36,213.9022
50,MSFT,01/12/2020 10:20,16/07/2021,315,P,0,102,102.6,213.99,102.3,0.621492129,102.325,213.9402
51,MSFT,01/12/2020 10:21,16/07/2021,315,P,0,101.85,102.6,214.168,102.225,0.621492129,102.28,214.0258
52,MSFT,01/12/2020 10:22,16/07/2021,315,P,0,101.75,102.5,214.22,102.125,0.621492129,102.245,214.0598
53,MSFT,01/12/2020 10:23,16/07/2021,315,P,0,101.8,102.45,214.17,102.125,0.621492129,102.22,214.1136
54,MSFT,01/12/2020 10:24,16/07/2021,315,P,0,101.8,102.45,213.981,102.125,0.621492129,102.18,214.1058
55,MSFT,01/12/2020 10:25,16/07/2021,315,P,0,101.85,103.6,213.96,102.725,0.621492129,102.265,214.0998
56,MSFT,01/12/2020 10:26,16/07/2021,315,P,0,102,102.8,213.84,102.4,0.621492129,102.3,214.0342
57,MSFT,01/12/2020 10:27,16/07/2021,315,P,0,102.15,102.7,213.78,102.425,0.621492129,102.36,213.9462
58,MSFT,01/12/2020 10:28,16/07/2021,315,P,0,102.05,102.7,213.81,102.375,0.621492129,102.41,213.8742
59,MSFT,01/12/2020 10:29,16/07/2021,315,P,0,101.85,102.7,214.03,102.275,0.621492129,102.44,213.884
60,MSFT,01/12/2020 10:30,16/07/2021,315,P,0,102.05,102.65,213.852,102.35,0.621492129,102.365,213.8624
61,MSFT,01/12/2020 10:31,16/07/2021,315,P,0,102.1,102.7,213.71,102.4,0.621492129,102.365,213.8364
62,MSFT,01/12/2020 10:32,16/07/2021,315,P,0,101.95,102.85,213.93,102.4,0.621492129,102.36,213.8664
63,MSFT,01/12/2020 10:33,16/07/2021,315,P,0,102,102.75,214.02,102.375,0.621492129,102.36,213.9084
64,MSFT,01/12/2020 10:34,16/07/2021,315,P,0,102,102.7,214.03,102.35,0.621492129,102.375,213.9084
65,MSFT,01/12/2020 10:35,16/07/2021,315,P,0,102,102.7,213.95,102.35,0.621492129,102.375,213.928
66,MSFT,01/12/2020 10:36,16/07/2021,315,P,0,101.7,102.55,214.15,102.125,0.621492129,102.32,214.016
67,MSFT,01/12/2020 10:37,16/07/2021,315,P,0,101.75,102.45,214.21,102.1,0.621492129,102.26,214.072
68,MSFT,01/12/2020 10:38,16/07/2021,315,P,0,101.8,102.4,214.05,102.1,0.621492129,102.205,214.078
69,MSFT,01/12/2020 10:39,16/07/2021,315,P,0,101.9,102.4,214,102.15,0.621492129,102.165,214.072
70,MSFT,01/12/2020 10:40,16/07/2021,315,P,0,102,102.65,213.806,102.325,0.621492129,102.16,214.0432
71,MSFT,01/12/2020 10:41,16/07/2021,315,P,0,102.15,102.65,213.76,102.4,0.621492129,102.215,213.9652
72,MSFT,01/12/2020 10:42,16/07/2021,315,P,0,102.25,102.9,213.714,102.575,0.621492129,102.31,213.866
73,MSFT,01/12/2020 10:43,16/07/2021,315,P,0,102.15,102.85,213.71,102.5,0.621492129,102.39,213.798
74,MSFT,01/12/2020 10:44,16/07/2021,315,P,0,102.35,102.8,213.68,102.575,0.621492129,102.475,213.734
75,MSFT,01/12/2020 10:45,16/07/2021,315,P,0,102.2,104.1,213.68,103.15,0.621492129,102.64,213.7088
76,MSFT,01/12/2020 10:46,16/07/2021,315,P,0,102.2,104.1,213.715,103.15,0.621492129,102.79,213.6998
77,MSFT,01/12/2020 10:47,16/07/2021,315,P,0,102.25,104.05,213.638,103.15,0.621492129,102.905,213.6846
78,MSFT,01/12/2020 10:48,16/07/2021,315,P,0,102.35,103.1,213.495,102.725,0.621492129,102.95,213.6416
79,MSFT,01/12/2020 10:49,16/07/2021,315,P,0,102.45,103.1,213.446,102.775,0.621492129,102.99,213.5948
80,MSFT,01/12/2020 10:50,16/07/2021,315,P,0,102.25,103.1,213.63,102.675,0.621492129,102.895,213.5848
81,MSFT,01/12/2020 10:51,16/07/2021,315,P,0,102.15,102.8,213.83,102.475,0.621492129,102.76,213.6078
82,MSFT,01/12/2020 10:52,16/07/2021,315,P,0,102.1,102.75,213.75,102.425,0.621492129,102.615,213.6302
83,MSFT,01/12/2020 10:53,16/07/2021,315,P,0,102.1,102.75,213.77,102.425,0.621492129,102.555,213.6852
84,MSFT,01/12/2020 10:54,16/07/2021,315,P,0,102.1,102.75,213.835,102.425,0.621492129,102.485,213.763
85,MSFT,01/12/2020 10:55,16/07/2021,315,P,0,102.1,102.75,213.81,102.425,0.621492129,102.435,213.799
86,MSFT,01/12/2020 10:56,16/07/2021,315,P,0,102.05,102.9,213.85,102.475,0.621492129,102.435,213.803
87,MSFT,01/12/2020 10:57,16/07/2021,315,P,0,102.15,102.7,213.9,102.425,0.621492129,102.435,213.833
88,MSFT,01/12/2020 10:58,16/07/2021,315,P,0,102.05,102.7,213.91,102.375,0.621492129,102.425,213.861
89,MSFT,01/12/2020 10:59,16/07/2021,315,P,0,102,102.7,213.96,102.35,0.621492129,102.41,213.886
90,MSFT,01/12/2020 11:00,16/07/2021,315,P,0,102.05,102.7,213.91,102.375,0.621492129,102.4,213.906
91,MSFT,01/12/2020 11:01,16/07/2021,315,P,0,102.1,102.6,213.93,102.35,0.621492129,102.375,213.922
92,MSFT,01/12/2020 11:02,16/07/2021,315,P,0,101.95,102.6,213.994,102.275,0.621492129,102.345,213.9408
93,MSFT,01/12/2020 11:03,16/07/2021,315,P,0,101.95,102.6,213.98,102.275,0.621492129,102.325,213.9548
94,MSFT,01/12/2020 11:04,16/07/2021,315,P,0,101.8,102.55,214.1,102.175,0.621492129,102.29,213.9828
95,MSFT,01/12/2020 11:05,16/07/2021,315,P,0,101.7,102.55,214.21,102.125,0.621492129,102.24,214.0428
96,MSFT,01/12/2020 11:06,16/07/2021,315,P,0,101.7,102.45,214.23,102.075,0.621492129,102.185,214.1028
97,MSFT,01/12/2020 11:07,16/07/2021,315,P,0,101.7,102.35,214.22,102.025,0.621492129,102.135,214.148
98,MSFT,01/12/2020 11:08,16/07/2021,315,P,0,101.8,102.45,214.12,102.125,0.621492129,102.105,214.176
99,MSFT,01/12/2020 11:09,16/07/2021,315,P,0,101.7,102.4,214.194,102.05,0.621492129,102.08,214.1948
100,MSFT,01/12/2020 11:10,16/07/2021,315,P,0,101.85,102.4,214.13,102.125,0.621492129,102.08,214.1788
101,MSFT,01/12/2020 11:11,16/07/2021,315,P,0,101.75,102.35,214.14,102.05,0.621492129,102.075,214.1608
102,MSFT,01/12/2020 11:12,16/07/2021,315,P,0,101.6,102.45,214.28,102.025,0.621492129,102.075,214.1728
103,MSFT,01/12/2020 11:13,16/07/2021,315,P,0,101.75,102.45,214.14,102.1,0.621492129,102.07,214.1768
104,MSFT,01/12/2020 11:14,16/07/2021,315,P,0,101.85,102.4,214.14,102.125,0.621492129,102.085,214.166
105,MSFT,01/12/2020 11:15,16/07/2021,315,P,0,101.75,102.6,214.186,102.175,0.621492129,102.095,214.1772
106,MSFT,01/12/2020 11:16,16/07/2021,315,P,0,101.8,102.5,214.18,102.15,0.621492129,102.115,214.1852
107,MSFT,01/12/2020 11:17,16/07/2021,315,P,0,101.65,102.5,214.24,102.075,0.621492129,102.125,214.1772
108,MSFT,01/12/2020 11:18,16/07/2021,315,P,0,101.65,102.4,214.34,102.025,0.621492129,102.11,214.2172
109,MSFT,01/12/2020 11:19,16/07/2021,315,P,0,101.65,102.3,214.371,101.975,0.621492129,102.08,214.2634
110,MSFT,01/12/2020 11:20,16/07/2021,315,P,0,101.55,102.2,214.39,101.875,0.621492129,102.02,214.3042
111,MSFT,01/12/2020 11:21,16/07/2021,315,P,0,101.65,102.2,214.34,101.925,0.621492129,101.975,214.3362
112,MSFT,01/12/2020 11:22,16/07/2021,315,P,0,101.7,102.2,214.19,101.95,0.621492129,101.95,214.3262
113,MSFT,01/12/2020 11:23,16/07/2021,315,P,0,101.75,102.2,214.227,101.975,0.621492129,101.94,214.3036
114,MSFT,01/12/2020 11:24,16/07/2021,315,P,0,101.7,102.2,214.18,101.95,0.621492129,101.935,214.2654
115,MSFT,01/12/2020 11:25,16/07/2021,315,P,0,101.8,102.5,214.19,102.15,0.621492129,101.99,214.2254
116,MSFT,01/12/2020 11:26,16/07/2021,315,P,0,101.8,102.5,214.091,102.15,0.621492129,102.035,214.1756
117,MSFT,01/12/2020 11:27,16/07/2021,315,P,0,101.9,102.5,214.06,102.2,0.621492129,102.085,214.1496
118,MSFT,01/12/2020 11:28,16/07/2021,315,P,0,101.9,102.7,214.03,102.3,0.621492129,102.15,214.1102
119,MSFT,01/12/2020 11:29,16/07/2021,315,P,0,101.9,102.6,214.089,102.25,0.621492129,102.21,214.092
120,MSFT,01/12/2020 11:30,16/07/2021,315,P,0,101.9,102.55,213.99,102.225,0.621492129,102.225,214.052
121,MSFT,01/12/2020 11:31,16/07/2021,315,P,0,101.95,102.75,213.92,102.35,0.621492129,102.265,214.0178
122,MSFT,01/12/2020 11:32,16/07/2021,315,P,0,101.95,102.65,214.08,102.3,0.621492129,102.285,214.0218
123,MSFT,01/12/2020 11:33,16/07/2021,315,P,0,102.1,102.95,213.829,102.525,0.621492129,102.33,213.9816
124,MSFT,01/12/2020 11:34,16/07/2021,315,P,0,101.8,102.65,214.02,102.225,0.621492129,102.325,213.9678
125,MSFT,01/12/2020 11:35,16/07/2021,315,P,0,101.85,102.6,214.04,102.225,0.621492129,102.325,213.9778
126,MSFT,01/12/2020 11:36,16/07/2021,315,P,0,101.7,102.5,214.25,102.1,0.621492129,102.275,214.0438
127,MSFT,01/12/2020 11:37,16/07/2021,315,P,0,101.75,102.4,214.19,102.075,0.621492129,102.23,214.0658
128,MSFT,01/12/2020 11:38,16/07/2021,315,P,0,101.95,102.75,213.96,102.35,0.621492129,102.195,214.092
129,MSFT,01/12/2020 11:39,16/07/2021,315,P,0,101.85,102.65,213.98,102.25,0.621492129,102.2,214.084
130,MSFT,01/12/2020 11:40,16/07/2021,315,P,0,101.75,102.55,214.186,102.15,0.621492129,102.185,214.1132
131,MSFT,01/12/2020 11:41,16/07/2021,315,P,0,101.75,102.45,214.18,102.1,0.621492129,102.185,214.0992
132,MSFT,01/12/2020 11:42,16/07/2021,315,P,0,101.75,102.45,214.19,102.1,0.621492129,102.19,214.0992
133,MSFT,01/12/2020 11:43,16/07/2021,315,P,0,101.75,102.3,214.261,102.025,0.621492129,102.125,214.1594
134,MSFT,01/12/2020 11:44,16/07/2021,315,P,0,101.7,102.25,214.32,101.975,0.621492129,102.07,214.2274
135,MSFT,01/12/2020 11:45,16/07/2021,315,P,0,101.55,102.2,214.346,101.875,0.621492129,102.015,214.2594
136,MSFT,01/12/2020 11:46,16/07/2021,315,P,0,101.6,102.35,214.375,101.975,0.621492129,101.99,214.2984
137,MSFT,01/12/2020 11:47,16/07/2021,315,P,0,101.45,102.3,214.44,101.875,0.621492129,101.945,214.3484
138,MSFT,01/12/2020 11:48,16/07/2021,315,P,0,101.6,102.3,214.28,101.95,0.621492129,101.93,214.3522
139,MSFT,01/12/2020 11:49,16/07/2021,315,P,0,101.7,102.3,214.232,102,0.621492129,101.935,214.3346
140,MSFT,01/12/2020 11:50,16/07/2021,315,P,0,101.6,102.4,214.34,102,0.621492129,101.96,214.3334
141,MSFT,01/12/2020 11:51,16/07/2021,315,P,0,101.7,102.45,214.21,102.075,0.621492129,101.98,214.3004
142,MSFT,01/12/2020 11:52,16/07/2021,315,P,0,101.7,102.35,214.235,102.025,0.621492129,102.01,214.2594
143,MSFT,01/12/2020 11:53,16/07/2021,315,P,0,101.75,102.3,214.21,102.025,0.621492129,102.025,214.2454
144,MSFT,01/12/2020 11:54,16/07/2021,315,P,0,101.85,102.4,214.065,102.125,0.621492129,102.05,214.212
145,MSFT,01/12/2020 11:55,16/07/2021,315,P,0,101.8,102.35,214.21,102.075,0.621492129,102.065,214.186
146,MSFT,01/12/2020 11:56,16/07/2021,315,P,0,101.6,102.25,214.32,101.925,0.621492129,102.035,214.208
147,MSFT,01/12/2020 11:57,16/07/2021,315,P,0,101.5,102.15,214.39,101.825,0.621492129,101.995,214.239
148,MSFT,01/12/2020 11:58,16/07/2021,315,P,0,101.4,102.1,214.59,101.75,0.621492129,101.94,214.315
149,MSFT,01/12/2020 11:59,16/07/2021,315,P,0,101.2,102,214.67,101.6,0.621492129,101.835,214.436
150,MSFT,01/12/2020 12:00,16/07/2021,315,P,0,101.2,101.95,214.68,101.575,0.621492129,101.735,214.53
151,MSFT,01/12/2020 12:01,16/07/2021,315,P,0,101.25,101.9,214.72,101.575,0.621492129,101.665,214.61
152,MSFT,01/12/2020 12:02,16/07/2021,315,P,0,101.25,101.9,214.73,101.575,0.621492129,101.615,214.678
153,MSFT,01/12/2020 12:03,16/07/2021,315,P,0,101.1,101.8,214.83,101.45,0.621492129,101.555,214.726
154,MSFT,01/12/2020 12:04,16/07/2021,315,P,0,100.45,101.75,214.922,101.1,0.621492129,101.455,214.7764
155,MSFT,01/12/2020 12:05,16/07/2021,315,P,0,100.45,101.75,215.04,101.1,0.621492129,101.36,214.8484
156,MSFT,01/12/2020 12:06,16/07/2021,315,P,0,100.45,101.75,215.03,101.1,0.621492129,101.265,214.9104
157,MSFT,01/12/2020 12:07,16/07/2021,315,P,0,100.45,101.75,215.02,101.1,0.621492129,101.17,214.9684
158,MSFT,01/12/2020 12:08,16/07/2021,315,P,0,100.5,101.7,215.035,101.1,0.621492129,101.1,215.0094
159,MSFT,01/12/2020 12:09,16/07/2021,315,P,0,100.5,102.95,215.14,101.725,0.621492129,101.225,215.053
160,MSFT,01/12/2020 12:10,16/07/2021,315,P,0,100.5,102.9,215.33,101.7,0.621492129,101.345,215.111
161,MSFT,01/12/2020 12:11,16/07/2021,315,P,0,100.4,102.85,215.29,101.625,0.621492129,101.45,215.163
162,MSFT,01/12/2020 12:12,16/07/2021,315,P,0,100.4,102.85,215.315,101.625,0.621492129,101.555,215.222
163,MSFT,01/12/2020 12:13,16/07/2021,315,P,0,100.4,102.85,215.378,101.625,0.621492129,101.66,215.2906
164,MSFT,01/12/2020 12:14,16/07/2021,315,P,0,100.55,102.7,215.33,101.625,0.621492129,101.64,215.3286
165,MSFT,01/12/2020 12:15,16/07/2021,315,P,0,100.55,102.55,215.35,101.55,0.621492129,101.61,215.3326
166,MSFT,01/12/2020 12:16,16/07/2021,315,P,0,100.55,102.5,215.295,101.525,0.621492129,101.59,215.3336
167,MSFT,01/12/2020 12:17,16/07/2021,315,P,0,100.55,102.5,215.25,101.525,0.621492129,101.57,215.3206
168,MSFT,01/12/2020 12:18,16/07/2021,315,P,0,100.55,102.45,215.23,101.5,0.621492129,101.545,215.291
169,MSFT,01/12/2020 12:19,16/07/2021,315,P,0,100.55,102.4,215,101.475,0.621492129,101.515,215.225
170,MSFT,01/12/2020 12:20,16/07/2021,315,P,0,100.65,102.3,215.263,101.475,0.621492129,101.5,215.2076
171,MSFT,01/12/2020 12:21,16/07/2021,315,P,0,100.6,102.2,215.29,101.4,0.621492129,101.475,215.2066
172,MSFT,01/12/2020 12:22,16/07/2021,315,P,0,100.45,102.15,215.314,101.3,0.621492129,101.43,215.2194
173,MSFT,01/12/2020 12:23,16/07/2021,315,P,0,100.45,102.05,215.36,101.25,0.621492129,101.38,215.2454
174,MSFT,01/12/2020 12:24,16/07/2021,315,P,0,100.5,101.35,215.42,100.925,0.621492129,101.27,215.3294
175,MSFT,01/12/2020 12:25,16/07/2021,315,P,0,100.55,101.3,215.41,100.925,0.621492129,101.16,215.3588
176,MSFT,01/12/2020 12:26,16/07/2021,315,P,0,100.5,101.3,215.45,100.9,0.621492129,101.06,215.3908
177,MSFT,01/12/2020 12:27,16/07/2021,315,P,0,100.6,101.25,215.41,100.925,0.621492129,100.985,215.41
178,MSFT,01/12/2020 12:28,16/07/2021,315,P,0,100.6,101.2,215.39,100.9,0.621492129,100.915,215.416
179,MSFT,01/12/2020 12:29,16/07/2021,315,P,0,100.6,101.2,215.429,100.9,0.621492129,100.91,215.4178
180,MSFT,01/12/2020 12:30,16/07/2021,315,P,0,100.55,101.15,215.46,100.85,0.621492129,100.895,215.4278
181,MSFT,01/12/2020 12:31,16/07/2021,315,P,0,100.4,101.1,215.589,100.75,0.621492129,100.865,215.4556
182,MSFT,01/12/2020 12:32,16/07/2021,315,P,0,100.25,101,215.692,100.625,0.621492129,100.805,215.512
183,MSFT,01/12/2020 12:33,16/07/2021,315,P,0,100.3,100.85,215.785,100.575,0.621492129,100.74,215.591
184,MSFT,01/12/2020 12:34,16/07/2021,315,P,0,100.15,100.8,215.843,100.475,0.621492129,100.655,215.6738
185,MSFT,01/12/2020 12:35,16/07/2021,315,P,0,100.25,100.8,215.7,100.525,0.621492129,100.59,215.7218
186,MSFT,01/12/2020 12:36,16/07/2021,315,P,0,100.4,101,215.64,100.7,0.621492129,100.58,215.732
187,MSFT,01/12/2020 12:37,16/07/2021,315,P,0,100.4,101,215.56,100.7,0.621492129,100.595,215.7056
188,MSFT,01/12/2020 12:38,16/07/2021,315,P,0,100.5,100.95,215.58,100.725,0.621492129,100.625,215.6646
189,MSFT,01/12/2020 12:39,16/07/2021,315,P,0,100.5,100.95,215.49,100.725,0.621492129,100.675,215.594
190,MSFT,01/12/2020 12:40,16/07/2021,315,P,0,100.5,101.3,215.39,100.9,0.621492129,100.75,215.532
191,MSFT,01/12/2020 12:41,16/07/2021,315,P,0,100.65,101.25,215.227,100.95,0.621492129,100.8,215.4494
192,MSFT,01/12/2020 12:42,16/07/2021,315,P,0,100.65,101.25,215.38,100.95,0.621492129,100.85,215.4134
193,MSFT,01/12/2020 12:43,16/07/2021,315,P,0,100.65,101.25,215.37,100.95,0.621492129,100.895,215.3714
194,MSFT,01/12/2020 12:44,16/07/2021,315,P,0,100.6,101.2,215.42,100.9,0.621492129,100.93,215.3574
195,MSFT,01/12/2020 12:45,16/07/2021,315,P,0,100.6,101.35,215.32,100.975,0.621492129,100.945,215.3434
196,MSFT,01/12/2020 12:46,16/07/2021,315,P,0,100.8,101.3,215.15,101.05,0.621492129,100.965,215.328
197,MSFT,01/12/2020 12:47,16/07/2021,315,P,0,100.85,101.3,215.17,101.075,0.621492129,100.99,215.286
198,MSFT,01/12/2020 12:48,16/07/2021,315,P,0,100.65,101.25,215.35,100.95,0.621492129,100.99,215.282
199,MSFT,01/12/2020 12:49,16/07/2021,315,P,0,100.65,101.25,215.39,100.95,0.621492129,101,215.276
200,MSFT,01/12/2020 12:50,16/07/2021,315,P,0,100.55,101.2,215.4,100.875,0.621492129,100.98,215.292
201,MSFT,01/12/2020 12:51,16/07/2021,315,P,0,100.65,101.15,215.43,100.9,0.621492129,100.95,215.348
202,MSFT,01/12/2020 12:52,16/07/2021,315,P,0,100.6,101.1,215.435,100.85,0.621492129,100.905,215.401
203,MSFT,01/12/2020 12:53,16/07/2021,315,P,0,100.6,101.1,215.475,100.85,0.621492129,100.885,215.426
204,MSFT,01/12/2020 12:54,16/07/2021,315,P,0,100.45,101.1,215.48,100.775,0.621492129,100.85,215.444
205,MSFT,01/12/2020 12:55,16/07/2021,315,P,0,100.4,101.1,215.59,100.75,0.621492129,100.825,215.482
206,MSFT,01/12/2020 12:56,16/07/2021,315,P,0,100.4,101.1,215.66,100.75,0.621492129,100.795,215.528
207,MSFT,01/12/2020 12:57,16/07/2021,315,P,0,100.35,101.1,215.59,100.725,0.621492129,100.77,215.559
208,MSFT,01/12/2020 12:58,16/07/2021,315,P,0,100.4,101.05,215.63,100.725,0.621492129,100.745,215.59
209,MSFT,01/12/2020 12:59,16/07/2021,315,P,0,100.4,101.05,215.63,100.725,0.621492129,100.735,215.62
210,MSFT,01/12/2020 13:00,16/07/2021,315,P,0,100.45,101.2,215.46,100.825,0.621492129,100.75,215.594
211,MSFT,01/12/2020 13:01,16/07/2021,315,P,0,100.55,101.1,215.52,100.825,0.621492129,100.765,215.566
212,MSFT,01/12/2020 13:02,16/07/2021,315,P,0,100.45,101.05,215.63,100.75,0.621492129,100.77,215.574
213,MSFT,01/12/2020 13:03,16/07/2021,315,P,0,100.3,101.05,215.632,100.675,0.621492129,100.76,215.5744
214,MSFT,01/12/2020 13:04,16/07/2021,315,P,0,100.35,101,215.67,100.675,0.621492129,100.75,215.5824
215,MSFT,01/12/2020 13:05,16/07/2021,315,P,0,100.3,101.1,215.68,100.7,0.621492129,100.725,215.6264
216,MSFT,01/12/2020 13:06,16/07/2021,315,P,0,100.3,101.05,215.65,100.675,0.621492129,100.695,215.6524
217,MSFT,01/12/2020 13:07,16/07/2021,315,P,0,100.25,101,215.705,100.625,0.621492129,100.67,215.6674
218,MSFT,01/12/2020 13:08,16/07/2021,315,P,0,100.35,101,215.65,100.675,0.621492129,100.67,215.671
219,MSFT,01/12/2020 13:09,16/07/2021,315,P,0,100.25,100.9,215.76,100.575,0.621492129,100.65,215.689
220,MSFT,01/12/2020 13:10,16/07/2021,315,P,0,100.15,100.9,215.84,100.525,0.621492129,100.615,215.721
221,MSFT,01/12/2020 13:11,16/07/2021,315,P,0,100.05,100.9,215.89,100.475,0.621492129,100.575,215.769
222,MSFT,01/12/2020 13:12,16/07/2021,315,P,0,100.05,100.8,215.965,100.425,0.621492129,100.535,215.821
223,MSFT,01/12/2020 13:13,16/07/2021,315,P,0,100.15,100.8,215.8,100.475,0.621492129,100.495,215.851
224,MSFT,01/12/2020 13:14,16/07/2021,315,P,0,100.25,100.8,215.69,100.525,0.621492129,100.485,215.837
225,MSFT,01/12/2020 13:15,16/07/2021,315,P,0,100.3,100.8,215.66,100.55,0.621492129,100.49,215.801
226,MSFT,01/12/2020 13:16,16/07/2021,315,P,0,100.3,100.8,215.771,100.55,0.621492129,100.505,215.7772
